ricambierà	6.925875820095332
aumentiamo	6.0804415835152845
fback	5.872399439949042
ricambi	5.646638235060234
seguirci	5.487631958832962
guadagni	5.487559366186565
seguindo	5.456278511314029
ricambio	5.1887150629818475
segnalare	4.997662622792217
ricambiare	4.997485236779322
benvenuta	4.995437050338359
condivisione	4.905803739043199
disturbo	4.810776234980162
bacione	4.77631844218392
claro	4.775865276816126
benvenuto	4.739701078945697
gentilissima	4.671251191583409
gentilissimo	4.654489310762293
ricambia	4.652980278207136
mille	4.6030317162332395
altrettanto	4.511712657896315
benvenuti	4.480865933341443
pergi	4.475295104566679
occhiata	4.4518223966094235
anticipo	4.361689654110105
bye	4.293878247897177
shoutout	4.271780911450006
braccialetti	4.254883339365175
splendore	4.224735715922004
potresti	4.186488989778219
follow	4.139004195942243
grazie	4.138066927592112
seguite	4.058836247826923
scambio	4.013333953333081
aggiungi	3.97101733977182
buon	3.9404517245145136
follback	3.923100661508739
seguitemi	3.8948090246934584
segnalazione	3.8934196587074483
seguirmi	3.8691726126464983
piacere	3.8494873751241188
serena	3.84522552450463
sereno	3.7796981281319644
crepi	3.7743635025401794
ricambiato	3.7378396718506517
silvia	3.729947572189458
gentile	3.723476050385438
complimenti	3.7207959998114695
back	3.7189403064036797
carissima	3.712832695136429
buona	3.707312096602481
buonasera	3.685854048853915
auguro	3.670636094398938
consiglio	3.668267301588945
buonanotte	3.653416895309954
hei	3.6304414495683623
lupo	3.6222222881160797
segui	3.6079640999844655
posizione	3.601523338691176
aspettiamo	3.5962330461517324
infinite	3.5955544819674543
like	3.5680993469765334
dolcezza	3.561833351384521
crediti	3.5409593240373143
ciao	3.52753331111632
splendida	3.520070253763056
buondì	3.5126928858874975
baci	3.4998957544464315
abbinato	3.4957097951696827
ringrazio	3.4649945213250173
informazione	3.4448513412173227
aggiungo	3.417275386125451
apprezzo	3.4134469780406445
opinione	3.3940493883968683
raccomando	3.392963936188747
stima	3.387718976544201
aumenta	3.383392757028649
ottimo	3.378344514405182
stimo	3.368240117119908
dolcissima	3.3618802783213204
meraviglia	3.3597643465851728
buongiorno	3.357532102847436
preoccuparti	3.3496522298245894
ottima	3.343863359778907
info	3.3426281529643767
proverò	3.3326652335189904
farai	3.3296884019513695
parere	3.32604719992999
ciaoo	3.3213034724413895
onore	3.3132099186994703
lettura	3.3105430133940246
vedrai	3.3096625720807085
bio	3.3089776595653873
spacca	3.308623567586297
conoscerti	3.302211389581765
saluti	3.299832875317711
ognuno	3.295456926790032
piaccia	3.286736160794378
averci	3.2774181437936063
potreste	3.276231351896556
hey	3.26742394964098
seguita	3.2592220305432167
ehy	3.2554334206019986
avermi	3.254968522616137
paola	3.248851479877431
fantastica	3.2436818740192974
avermelo	3.223337904656308
lista	3.221303010525812
certamente	3.2044870874161013
followers	3.1998861450489575
sorriso	3.1908581025939333
visitare	3.184733105941863
saluto	3.1844997946537714
aww	3.180031714657219
sommato	3.177191389587287
ciaooo	3.1753055462945685
trovi	3.174184870763607
emozioni	3.1740020323269755
recensione	3.1541026095254323
complimento	3.152078343944685
seguendo	3.140914283398489
sorridere	3.1407036610085504
pasqua	3.1401392380373574
cara	3.1380765285326224
utile	3.1332810095665007
grandissimo	3.1231712010838932
meravigliosa	3.1177159699078656
seguirti	3.1154182593564608
buone	3.1145341579994774
bella	3.1013875898415226
contento	3.097419383845508
meriti	3.0951475494351524
bravissima	3.093697087250688
tranquilla	3.081037207088162
campione	3.0800557464921647
figurati	3.078433712485601
francesca	3.0770411476262227
seguo	3.0755859465863664
curiosità	3.0752331226393577
canale	3.07344776089801
bg	3.0689915653546436
ferragosto	3.066173371217307
happy	3.0605355901386275
blog	3.0558069915897277
fantastici	3.0504571732432377
bellezza	3.0444347376575918
retweet	3.044305964078244
cari	3.041212788055779
bacio	3.036437188049916
bellissima	3.0298943170023964
emozione	3.027113874295159
chiederti	3.021913258512146
auguri	3.01517322924742
seguito	3.0138145525333018
importante	3.00998039792208
stupenda	3.007026566051661
interessante	3.002605152841753
gusti	3.0003726531104933
consigli	2.988022377759282
aw	2.9819969067448744
mando	2.979768422564977
instagram	2.9795337297507154
stefano	2.979375829002505
okay	2.978575999528678
serata	2.9744742607748824
relax	2.967529293343259
meraviglioso	2.9636985236042643
te	2.9609772279592432
voto	2.9597816057665396
racconti	2.951432014657411
contatto	2.9444389791664403
risolto	2.942781367588808
bocca	2.942321218066905
fantastico	2.939183876203404
certo	2.936321244119515
contenta	2.9349561863092504
pagina	2.928835260757127
follower	2.9240442081010327
andrebbe	2.9199962881821495
ehi	2.9154838264469767
link	2.9133940497891904
tranquillo	2.912325847948065
aumentare	2.9100629707863463
giuseppe	2.899340427878925
rossi	2.8985809690249082
ascolto	2.895027926766709
abbraccio	2.8918577999910986
youtube	2.8852831592302968
good	2.8842975282070586
supporto	2.881669373823403
divertiti	2.8811149534356324
finalmente	2.8807585872105275
lj	2.8784996045528066
perfetto	2.876066936505886
adoro	2.8757789316019142
francesco	2.8753093929345908
daje	2.873442695795717
passione	2.8733386253399242
faresti	2.873258450380303
felice	2.8714081070979294
ok	2.861564013249914
guardarlo	2.856921540267411
rt	2.8502683022992144
antonio	2.838399741419244
wow	2.837044568002166
giornata	2.8368137392420376
preferisco	2.834798848352116
particolare	2.832251713056061
notte	2.831558989590079
sostegno	2.8245762200568074
aiutarmi	2.8112545477435713
fai	2.8045543728814786
cercherò	2.79161056501336
ff	2.7915058813719864
speciale	2.7906970769141344
puoi	2.7893748490866903
gruppo	2.7820559048992286
seguire	2.772508281424068
chiami	2.7710395352529518
app	2.769144533767536
stupendo	2.765779880310451
pronti	2.7552778649537504
luca	2.751488550199695
articolo	2.747450624921803
invito	2.7454724837515623
positivo	2.741932920208846
sisi	2.737161845949559
avrai	2.733918172184434
calma	2.732772163735875
pensi	2.731383497604641
velocità	2.7294686639347696
carina	2.728378343142248
banner	2.726601828623207
direi	2.720878575084545
bellissime	2.7207689735099847
intestazione	2.7204238122912328
conosci	2.7174248120162874
risate	2.717148470981472
bravi	2.716747898414601
metti	2.7158305067643607
grande	2.7157506241719234
fammi	2.7093933846486777
esperienza	2.70764237075398
semplicemente	2.7068833398262897
contenti	2.7056541705189843
seguimi	2.7054580162145903
directioner	2.703450729597752
vigilia	2.7015154863241353
creato	2.699447193114302
fiducia	2.698759867456725
condivido	2.6963071736985667
oro	2.695067741758178
laura	2.6938269954213023
piace	2.6928081079953157
social	2.6923018441340707
apposto	2.68776298436184
aggiunto	2.6834804688265668
importa	2.6832234799028227
vediamo	2.682218506488686
sembri	2.680913659667209
posti	2.6806125307535793
fabio	2.6784497313259195
privato	2.6780877029285954
conosciamo	2.6741486494265287
dirmi	2.673008422524556
michele	2.671945196460094
beh	2.671732069212026
carino	2.671283872584382
tifo	2.668703495760278
pazienza	2.6672996122016075
accetto	2.666570528162984
chiaro	2.66563867684944
carlo	2.665524956259469
vino	2.662587827025453
bè	2.6614928364972106
volentieri	2.660721233016569
andrà	2.6571805816775704
preoccupare	2.6551867115451424
spettacolo	2.646266899617667
awww	2.644173399514237
vittoria	2.6437953276760853
vostre	2.6423895552910683
sentiamo	2.641545924844024
paolo	2.639952024136782
vostra	2.6385060312937814
nick	2.6381394773250295
merito	2.63549324085274
miglior	2.631494141241233
ahah	2.628723000966438
farebbe	2.6260794978665447
tipi	2.6204054259101617
yes	2.6193483747466684
vostro	2.617715457810165
eheh	2.6142267553320315
juventus	2.614169498433673
novità	2.6139836920631425
tantissimi	2.6135877880748017
hashtag	2.6125522102352616
dipende	2.6122801454562556
gioia	2.61121107527761
dirò	2.6109473706833652
entrambi	2.603245086736084
coloro	2.6015069531953343
perfavore	2.597384633214691
fidati	2.5959737434789467
perfetta	2.5934972372602196
tesoro	2.5907609951047896
belle	2.5852426304104403
andrea	2.582799526965164
profilo	2.572796155166241
chiedi	2.566609896332009
commento	2.564038610586198
tuo	2.5624116263736685
bellissimo	2.5612976503248297
chiamo	2.5594182872279525
accordo	2.5588904541397346
tue	2.5584662259861086
benissimo	2.5568498049382744
comunque	2.5562928055309295
interessa	2.5546646019755173
curiosa	2.55198197514568
affetto	2.5514449493944826
maria	2.5484160365327138
divertente	2.5449823009106733
piaciuta	2.5423341919230307
meglio	2.541349236256266
icon	2.5379219607880334
lol	2.5361594902828695
marco	2.533616913034534
felicità	2.5326734469910943
bravo	2.532142142318745
voi	2.53127814143959
scrivi	2.5307446146973507
allora	2.530355093908674
max	2.5266106082049085
favore	2.5223330553071173
ahahah	2.5188830871236703
simpatica	2.516843130951047
bel	2.516714756984226
natura	2.5166736871362976
domenica	2.5165037214746118
colori	2.5164550075229264
mario	2.5108631426585584
dubbio	2.5083426069003223
account	2.506195564925849
provincia	2.503884307973732
sognare	2.5024562681257794
nuovi	2.500457202384018
following	2.4993547855353864
tanti	2.4983174656215628
buono	2.496058466955221
tuoi	2.4955337423622863
ascolta	2.4951378203537495
concorso	2.4932054526026954
conta	2.4931236228902813
perfezione	2.4928805956271445
progetto	2.491273201533542
personale	2.4909683549241564
lorenzo	2.4905268974201538
richiesta	2.48959992021975
condividere	2.4856096375146666
immagine	2.484739969230901
ahaha	2.480148712244131
attenzione	2.477039392478195
subito	2.4763609509918276
pranzo	2.4759308240933717
haha	2.4757315601533563
ben	2.4745681054515902
entrambe	2.4714961884044246
lascio	2.4702263489292076
scelto	2.4687006510749474
sarai	2.4686196448133013
caffè	2.467121217354784
ovviamente	2.4666406345219047
pic	2.4632451530068207
felici	2.4624906105036684
intendevo	2.461797403346211
dovresti	2.460551421591667
barbara	2.4595888418037104
sogni	2.4588975681955674
buoni	2.455621128244698
musica	2.4525758719145503
chiara	2.446363263156175
cantanti	2.4428195135258797
piacciono	2.4407777362383856
fortuna	2.436887216566534
bello	2.431203192816687
matteo	2.426425484432435
signore	2.4262947473200684
facciamo	2.425346801807745
aggiungere	2.4245138260301355
merita	2.4226517560415672
milan	2.4222159717510654
breve	2.42104403269779
luce	2.4208649878010844
diciamo	2.4193575171445056
eccomi	2.4189550162216062
vostri	2.418272860068535
sicuramente	2.415280844632463
martina	2.415003973019318
caso	2.411948859873246
fiera	2.411675486107813
pronto	2.408926559722752
esempio	2.408832312188265
semplice	2.4087917355209876
prossima	2.4079006890579375
faremo	2.4078299950324586
donna	2.4073640442272226
intervista	2.407210044072918
titolo	2.4053006042758933
bhe	2.403435453173986
dimmi	2.3978952727983707
angelo	2.397542849887234
leggi	2.392304327965952
ascolti	2.3922677959326424
riposo	2.3900274115977567
vedremo	2.3885911137775904
scelta	2.387672428674192
potremmo	2.38707135473736
tumblr	2.386904678317964
libera	2.386155873228268
cmq	2.3839441745944403
molto	2.381847050385988
tua	2.381570557107437
juve	2.3799739915434963
ahahahah	2.378397632798003
vogliamo	2.374508340100217
potrai	2.373956086885965
stile	2.373693178278202
linguistico	2.3731399623177625
conoscere	2.372327834498356
ahahaha	2.367818223624513
davide	2.367123614131617
ahahha	2.3657353846316447
qualunque	2.3626680963428224
header	2.362289805793008
canzone	2.361633282147441
inter	2.3591329723198307
originale	2.3579514066667264
giusta	2.3576264984621647
spiego	2.356041225331868
effetti	2.355905401367391
cena	2.3555208733790995
donne	2.354476034841726
passerà	2.3544427442313394
vuoi	2.353969894437508
ei	2.3535803297217917
singolo	2.351532403388363
feste	2.3494132275652846
anna	2.3493400146420806
stesso	2.34833894481773
vincere	2.3482617533746075
frase	2.3481781774820734
ah	2.3472090039346223
grandi	2.347202566146854
hahaha	2.347022075310314
sappi	2.346309623489866
salve	2.3436121946835153
nostri	2.343280668688563
signora	2.341868445127585
cantante	2.341522960720466
qualità	2.340410235022149
prox	2.340325420976893
colore	2.3400161455224637
campagna	2.339596557970865
dormi	2.338001948091776
generale	2.337952236831337
votare	2.337319630973619
capitolo	2.336641394600101
belli	2.336134505675055
oppure	2.3356997644172433
cover	2.3335429940773316
dedicato	2.333203951599382
vale	2.331049745494529
quali	2.3309757067169934
caro	2.330029400092394
presentazione	2.32687778556309
nanna	2.3264027723637755
post	2.3256120436732215
vabbè	2.3254530597829333
ahahahahah	2.324772301137988
love	2.3217135737822936
sorpresa	2.320695958763403
numero	2.319263415137768
santa	2.3183956990206878
simpatico	2.3177989616298733
dare	2.3175081532047774
natale	2.3168259969064415
controllo	2.316669832875785
nostro	2.316482979355054
birra	2.316117099212622
intendo	2.3146963289433966
for	2.3139488516443607
rock	2.3124959768934996
nato	2.312044345101054
forza	2.3119567125159413
lazio	2.3107641138118318
rispetto	2.310651459832184
intelligente	2.310247965739615
passo	2.3083146156286345
disco	2.3078133373585756
intanto	2.307175353517835
nuova	2.307047598254109
saremo	2.30703064242461
directioners	2.305895932641347
fan	2.3049595327613606
forma	2.3023411608059843
potete	2.300803402012848
iscritta	2.300499586503024
evento	2.299741938338337
direttamente	2.298043071559545
diverse	2.2943368841375498
vs	2.2935639419700493
fondo	2.292674553736725
ahahahha	2.2891329482862566
sfondo	2.288911791093836
decisamente	2.287849394340293
gratis	2.2872985685264875
preferita	2.2867491104432247
potrebbe	2.286523178342558
resto	2.2863892291130097
bisogna	2.285190587465817
prendi	2.2850615567365744
premio	2.284806846972762
passeggiata	2.2841119386997213
futuro	2.28360919153504
leggerlo	2.281562744037554
dolce	2.2796116845552366
anzi	2.2773812386307553
vivi	2.2771060076930607
qualsiasi	2.276444239695805
argomento	2.2725418685062535
brava	2.271779789049453
twittare	2.271731690543704
guardi	2.2715077882532038
posto	2.271124693358892
fandom	2.270336329184279
arriverà	2.2702793635052827
testo	2.2688266130690913
luna	2.2685726581336856
italiana	2.2680695236370356
risposte	2.267787483910739
tieni	2.2659484968783716
mix	2.264665858131752
serve	2.2645102609104044
ascoltando	2.264457307557482
we	2.263599646281092
imparato	2.26340957655949
seguiresti	2.2631062820202583
andrai	2.261613744429752
end	2.2615445431237786
quanti	2.2610566342974634
simo	2.260753043753145
presto	2.2602695668017296
libertà	2.2601328265437926
team	2.2589862089397292
facebook	2.2583292597844054
hahah	2.257529206464042
cucina	2.254730854346016
ahh	2.254463996287635
saluta	2.2539872180281675
porti	2.25389696443513
sei	2.253565260114118
bellissimi	2.253394848803274
be	2.25108125012693
trovate	2.2492457620870976
mostra	2.2476331267108045
modo	2.246245219430463
pensieri	2.244372951817748
caratteri	2.2427905461504567
dai	2.2427765650640703
mercato	2.2414830845194578
idee	2.239191967352624
top	2.238733621007513
risposta	2.238302752208843
porto	2.237957082393799
leggo	2.2372606476078944
cerca	2.2372299119499184
questione	2.236421077707572
club	2.235961065365453
prossimi	2.2357158154247077
concordo	2.235668673409378
ahahahahahah	2.235594588609188
uh	2.2339979833304744
dubbi	2.232429246274256
migliori	2.2320934029870436
ale	2.2316333570217615
gran	2.2309521143693725
pensiero	2.2289788002532354
mandi	2.2285314819612636
ahahahaha	2.2277464271054797
prova	2.226834438503422
do	2.2260966674303084
stella	2.2252127523325917
riesci	2.224478494347376
vai	2.223602207326871
bei	2.2233993568358064
bene	2.2226703999553954
nak	2.2223123982973347
qual	2.220415290660484
news	2.2194743399613093
week	2.219148585754083
ama	2.2191440857597082
chiunque	2.2184477847873247
nuove	2.2178907787563173
you	2.2168571097433403
farò	2.2160186644899786
onda	2.2158352906854786
aah	2.2150388136113466
nazionale	2.213615528429434
assolutamente	2.21220837579963
voy	2.2119495857110247
genio	2.2114865640434886
continua	2.209811692841691
presidente	2.2078188067036013
ovvio	2.207587364371766
volete	2.20733949668005
nostra	2.207286011907264
segue	2.206580103744429
vedi	2.206224833747347
test	2.2040389137559497
magari	2.2037277907305235
nome	2.201398206099148
nono	2.20061031213035
chiama	2.199722348483172
vince	2.199720890898521
ridere	2.1983685552351244
preferiti	2.197688722157734
libero	2.1974499294498493
diversi	2.1969329045909696
salute	2.1949404283303307
ps	2.1948538276163645
tifosi	2.1913043093043427
piaciuto	2.1912631265038
piccole	2.19080097693744
perfettamente	2.1904814634513294
va	2.1901550720094263
liceo	2.1891404589362606
passate	2.1871040931189
riguarda	2.186797372373765
aspetto	2.185875699527565
ehm	2.185116869240152
votato	2.1825157919774436
menomale	2.1819729818754587
bieber	2.1812917192033545
credi	2.181047753981661
trovata	2.1809412304692817
metto	2.179170062667342
cuore	2.1785427658925323
presente	2.177652205624755
parole	2.17742195004004
guardo	2.1770958099056057
ti	2.176942004580724
giulia	2.1751115909068557
base	2.1748534043354355
ada	2.173718129660878
stelle	2.1722597535082477
addirittura	2.1716640803566842
piazza	2.171460440400088
spazio	2.170849422081825
fans	2.169756029790878
canta	2.169053700369523
night	2.1679790092397577
amare	2.166268535890295
spiega	2.1634945669595265
piero	2.1621151374796486
viva	2.161897766212798
forti	2.1618604880952557
molte	2.1612895367553375
profumo	2.1602688708137903
classico	2.1581134472195935
sapere	2.1579836889312065
davvero	2.155772422586838
tante	2.155437101741999
suo	2.154770435911161
ritardo	2.1539906540584273
prezzo	2.153383387078462
ve	2.152997740123766
super	2.1527502171720285
perciò	2.1525141301073467
oned	2.1520227386611834
occhio	2.1504159197596486
regalato	2.1501570664782337
regalo	2.1497587618977256
parola	2.1489352511176567
conosciuto	2.146719882099547
on	2.1460263670982127
differenza	2.1458056626985194
significa	2.145596131505732
dita	2.144052398164106
occasione	2.1438189673680053
selena	2.143089943689969
fede	2.142059803497747
coraggio	2.1417190017952628
sicuro	2.1416381592957134
pubblico	2.141487260563802
sicura	2.139685766610938
tu	2.1393703281750613
disponibile	2.1388587984235543
big	2.138653401311682
ascoltare	2.136386822873303
gusto	2.1339400763059464
provare	2.1323414662572646
esserlo	2.131497903635889
avanti	2.1312316127263657
stessi	2.130930511637916
teatro	2.1304020810908177
ahahahahaha	2.130327665061917
vi	2.1288882623873353
elena	2.128310542224412
storie	2.1254162895957474
cazzi	2.1248547503395376
primavera	2.1245619769603055
pomeriggio	2.124348747600861
tengo	2.1226903262423598
su	2.122189041998222
parli	2.12212792291125
stai	2.1183905803967407
discorso	2.117553099365322
scientifico	2.117449663615966
follia	2.1169246349345765
comune	2.1141817310425384
chiedere	2.1130829554809774
riguardo	2.112994843308466
venerdi	2.112577826655303
studi	2.111051272829046
scritta	2.110989899414762
mettere	2.1098022650186947
uomini	2.109530229924182
segno	2.108610276270493
domanda	2.1083003701418157
propria	2.1077998221712533
girare	2.107225541861961
amico	2.1065027744947993
cura	2.106066314596513
hahahaha	2.105601999553785
mmm	2.1052679412397346
radio	2.102198528802452
qualche	2.1015725567478096
voce	2.101101240760454
sito	2.0997299685153523
amica	2.098505189376778
passa	2.098502476558931
soprattutto	2.0984499780420767
speriamo	2.0983366634998823
passi	2.097671213171497
tw	2.097141118779237
fallo	2.096430367266306
it	2.094268188626411
ufficiale	2.0938822258346304
siccome	2.093636502503409
sì	2.0936211272420833
scrivere	2.092300981401346
squadra	2.0911579913021563
umore	2.0900557429216096
viola	2.0876760275405597
massimo	2.0875387519124553
moda	2.086110253874874
facile	2.0858617278032967
weekend	2.0836263216482065
usato	2.083006607844332
proposito	2.0828041452592587
abbastanza	2.081496596213048
scusa	2.0814171668116392
web	2.080035189664026
amici	2.0782708098388007
oltre	2.0780056699858642
rende	2.077436327452698
valentino	2.0774233775235986
veri	2.0762430011416204
collega	2.0759265995723912
quale	2.0757923898399198
giovane	2.075392406710377
certa	2.0733960508005578
vabbe	2.0722609406049752
primo	2.0706211571468374
famiglia	2.070566063999459
day	2.0703342619525884
vorresti	2.0670702498772893
toscana	2.066352902221958
cultura	2.0658885752751326
duro	2.065669327058609
rosa	2.065367814468174
fate	2.065276484437047
preferito	2.0648353892904736
uso	2.0638598652687956
migliore	2.0634280229326367
fb	2.0625810807840614
doppio	2.0613163922610918
anima	2.0612888440137787
please	2.061145412632898
goal	2.058801988383288
hahahah	2.058689455291407
primi	2.0581363067440823
sole	2.0579978706572826
leggere	2.0572329215275578
sara	2.05564003421351
inizio	2.054640177755007
per	2.0544847923766723
mica	2.0535935461292794
demi	2.053340494963514
google	2.0513970789728364
moltissimo	2.050317829957868
carini	2.0502423869875734
tutti	2.0499225583113465
frega	2.0497917391293066
dm	2.0490666235528794
capito	2.048978437276421
provo	2.0489126744827937
ricevere	2.0487403904551718
aiuti	2.047405638346767
profili	2.046473281443294
seguono	2.0453230937881433
campionato	2.0451785784298875
punti	2.044206434213926
direction	2.044073189139155
salto	2.042852094247544
prossimo	2.041520796210437
soluzione	2.0403891645256054
band	2.0401480103413943
trend	2.039304073773945
genere	2.039024667490799
promesso	2.038170209924431
compleanno	2.0379476336679443
viaggio	2.0376586537511563
pò	2.03710038711991
convinto	2.0367434518748184
vado	2.0360918723668076
impegno	2.0358761439225437
diretta	2.035146075509814
compagnia	2.033981343481508
ahhh	2.0330940439441028
chi	2.03201357608004
conosco	2.0312662390955016
fatti	2.0308020820544312
preciso	2.030132374927332
andiamo	2.029547260101444
dico	2.027955297670833
assieme	2.0276931156755387
canzoni	2.0272087186956718
ragazzi	2.0262832185846515
sopratutto	2.0258137456484278
domande	2.0256614831333946
suona	2.025650361137937
giovani	2.025120444263487
messaggio	2.0241773240495986
uhm	2.0230568222691976
and	2.0229087143476217
sport	2.0223657417438545
idea	2.0222974261162303
tweet	2.022205212845107
mail	2.0215376935899387
imparare	2.02110307303511
ricordato	2.020588581451683
san	2.0199967063278335
venerdì	2.019588160709437
secondo	2.0192857009882137
fatte	2.019184271935821
derby	2.0185640561808644
piano	2.018247505265112
programma	2.0180174981258827
prendo	2.0175416254542404
mmh	2.015828518063208
nostre	2.014252402432131
darmi	2.01344209990259
tenera	2.0133198470802975
renzi	2.012823428148974
coppia	2.0127027996326623
